ltr	sg	age
ctg_196132:12587367-12589293:12587635-12589025	non-specific	0.5788460235667527
ctg_196132:12614776-12620927:12615324-12620372	SG2	0.9143390406708081
ctg_196132:12654683-12664714:12655227-12664167	SG2	1.366476098538977
ctg_196132:12687577-12701016:12688697-12699880	SG2	1.7439798760706002
ctg_196132:12800302-12805976:12800458-12805820	non-specific	0.24721011585770541
ctg_196132:12829116-12843047:12830304-12841856	SG2	1.4229897121713835
ctg_196132:12844085-12852328:12845255-12851161	SG2	0.19682380811900907
ctg_196132:12951500-12959380:12952301-12958578	SG2	1.6257327020014718
ctg_196132:12989095-13002316:12989585-13001828	SG2	0.39499982111545534
ctg_196132:13054859-13065945:13056565-13064247	non-specific	0.5906207650784286
ctg_196132:13070517-13079692:13072030-13078176	SG2	1.1095288399652459
ctg_196132:13156207-13166489:13156772-13165933	non-specific	1.3906826626275859
ctg_196132:13201309-13212897:13201803-13212409	SG2	1.9284319323415522
ctg_196132:13250339-13262883:13251060-13262161	SG2	1.981938404128585
ctg_196132:13345754-13354832:13347825-13352754	SG2	0.371614206663854
ctg_196132:13505916-13520527:13507350-13519091	SG2	0.34824753560392063
ctg_196132:13706021-13713830:13706692-13713161	SG2	0.5788460235667527
ctg_196132:13773312-13787114:13774424-13786004	SG2	1.1975965443153918
ctg_196132:13818497-13824917:13820025-13823381	non-specific	0.6849921268269392
ctg_196132:13867669-13869627:13867783-13869513	non-specific	-0.0
ctg_196132:13941429-13947721:13941945-13947204	SG2	1.0576149337959078
ctg_196132:14050504-14057551:14051182-14056870	non-specific	0.8588122596251003
ctg_196132:14120834-14131623:14123278-14129179	SG2	0.09631445958215189
ctg_196132:14205826-14212903:14206015-14212713	SG1	2.745870778954299
ctg_196132:14328242-14337641:14328868-14337015	non-specific	0.49655713657753603
ctg_196132:14464049-14473139:14464753-14472434	non-specific	0.4926444673485905
ctg_196132:14499023-14508221:14500195-14507052	non-specific	0.8310888996380653
ctg_196132:14541070-14554238:14541258-14554048	SG2	1.0257142904052143
ctg_196132:14605353-14614079:14606966-14612466	SG2	0.3365712942600606
ctg_196132:14641418-14650333:14641580-14650173	SG2	5.153316675797837
ctg_196132:14685004-14694526:14686310-14693219	SG2	1.0177446387876807
ctg_196132:14860204-14867526:14860417-14867324	non-specific	3.635101170677508
ctg_196132:14870727-14884104:14874495-14880350	SG2	0.16199246497025863
ctg_196132:14888208-14895635:14889620-14894222	SG2	0.6063279006944843
ctg_196132:14957460-14968778:14957970-14968273	SG2	1.6257327020014718
ctg_196132:14988121-14993067:14988363-14992813	non-specific	2.0314172393234373
ctg_196132:15049882-15063673:15050639-15062915	SG2	0.8231728310246789
ctg_196132:15147478-15156374:15148718-15155145	non-specific	0.6889309749038077
ctg_196132:15160544-15174252:15161231-15173570	SG2	1.7889593581882572
ctg_196132:15250118-15260505:15251090-15259532	SG2	0.5592321288516373
ctg_196132:15382486-15398456:15387156-15393786	non-specific	0.49655713657753603
ctg_196132:15445141-15459556:15446363-15458335	SG2	1.0895508948172725
ctg_196132:15466016-15474199:15467200-15473014	SG2	1.2256745659890034
ctg_196132:15527588-15541585:15528770-15540404	SG2	1.0576149337959078
ctg_196132:15572577-15575817:15573065-15575326	non-specific	0.23557469229982012
ctg_196132:15583183-15596292:15583306-15596173	SG2	6.591091085792446
ctg_196132:15600861-15610845:15602062-15609655	SG2	0.7796732419592127
ctg_196132:15646819-15652536:15647159-15652190	SG2	1.0137606385263789
ctg_196132:15689461-15696655:15689907-15696214	SG2	1.8668167707603265
ctg_196132:15699956-15709958:15700162-15709748	non-specific	5.398070590130095
ctg_196132:15722824-15729755:15723238-15729331	SG2	2.949641366502591
ctg_196132:15911233-15916761:15911991-15916001	SG2	0.5082983295404558
ctg_196132:15937034-15945574:15938473-15944137	SG2	1.117523893743187
ctg_196132:16097707-16107686:16100269-16105111	SG2	0.35992850512825075
ctg_196132:16128413-16142775:16129789-16141408	SG2	0.44964009639558705
ctg_196132:16213732-16221682:16216527-16218887	SG2	0.05389647288540685
ctg_196132:16230154-16242897:16233234-16239817	SG2	0.061604196069849515
ctg_196132:16273834-16279311:16274142-16279007	non-specific	1.1415223592256711
ctg_196132:16329802-16343395:16330569-16342635	SG2	1.1735514021788922
ctg_196132:16598619-16609486:16601074-16607036	SG2	0.22006809128339572
ctg_196132:16614342-16625321:16614490-16625172	SG2	6.2786140697203905
ctg_196132:16708446-16721196:16708921-16720719	non-specific	0.7322938381850704
ctg_196132:16816721-16821690:16816828-16821583	non-specific	0.35992850512825075
ctg_196132:17039900-17056662:17046892-17049663	SG2	0.04233874831830783
ctg_196132:17150566-17163672:17154095-17160146	SG1	0.6849921268269392
ctg_196132:17272727-17285852:17276063-17282513	non-specific	0.2316972604980044
ctg_196132:17410739-17424090:17415475-17419354	non-specific	0.04233874831830783
ctg_196132:17447129-17453369:17447573-17452923	non-specific	0.2588502345896636
ctg_196132:17575378-17589757:17576690-17588444	SG2	0.26273131819405854
ctg_196132:17673468-17684904:17675408-17682965	SG1	0.158124910651111
ctg_196132:17860401-17874443:17861175-17873671	non-specific	0.9064000963944175
ctg_196132:18049212-18060898:18049868-18060250	SG2	1.073578494715853
ctg_196132:18255751-18260376:18255872-18260257	non-specific	0.6377678535029121
ctg_196132:18436825-18441281:18437010-18441096	non-specific	0.2084436084155681
ctg_196132:18496688-18509099:18496816-18508968	SG2	3.726863609760054
ctg_196132:18589708-18596563:18590353-18595919	SG2	0.7836250405606602
ctg_196132:18676730-18685430:18678631-18683529	SG2	0.38720250958098057
ctg_196132:18792138-18805362:18792939-18804560	SG2	0.09631445958215189
ctg_196132:18974862-18980422:18975091-18980191	non-specific	0.5004703365897979
ctg_196132:19204878-19217927:19205439-19217377	SG2	2.42614930664422
ctg_196132:19336019-19343945:19337802-19342157	non-specific	0.4340180251520585
ctg_196132:19346046-19360400:19347410-19359029	SG2	0.6220435937261657
ctg_196132:19672821-19688037:19676654-19684210	non-specific	0.4535469364972013
ctg_196132:19692879-19699312:19693220-19698971	non-specific	2.5855670838472316
ctg_196132:19729347-19734612:19729453-19734506	non-specific	1.0975404126210546
ctg_196132:20320404-20325930:20320657-20325677	non-specific	-0.0
ctg_196132:20522034-20536489:20523250-20535258	SG2	0.7599223655654448
ctg_196132:20620343-20627095:20620622-20626816	non-specific	0.1387949133814062
ctg_196132:20631480-20641862:20632012-20641325	non-specific	1.4674710684737466
ctg_196132:20721481-20728193:20721963-20727703	non-specific	0.8746661505689095
ctg_196132:20739205-20751108:20741519-20748796	non-specific	0.2316972604980044
ctg_196132:20820039-20832389:20820209-20832227	SG2	5.978948139170762
ctg_196132:20885431-20898991:20886780-20897647	SG2	0.5161284473535043
ctg_196132:21009818-21023346:21010495-21022657	non-specific	1.6053941593509975
ctg_196132:21054518-21063416:21056361-21061578	non-specific	0.48482072066484155
ctg_196132:21300291-21313746:21300791-21313255	SG2	1.9037700723217224
ctg_196132:21388886-21404140:21394403-21398624	non-specific	0.10403352675322017
ctg_196132:21723138-21734309:21723553-21733887	non-specific	3.578441788557083
ctg_196132:21898346-21907716:21900041-21906021	non-specific	0.0693139793166469
ctg_196132:21929061-21941854:21932231-21938684	non-specific	0.03463617047650607
ctg_196132:21983797-21992818:21986884-21989730	SG2	0.10017373497036537
ctg_196132:22426912-22432377:22427253-22432035	non-specific	1.0257142904052143
ctg_196132:22476680-22487664:22477601-22486742	non-specific	1.7603279376281133
ctg_196132:22687062-22691158:22687566-22690651	non-specific	0.6102560213305166
ctg_196132:22966862-22979291:22967689-22978462	non-specific	2.0149148625311732
ctg_196132:22989293-22998673:22991006-22996967	SG2	0.340462849590904
ctg_196132:23006810-23018024:23009208-23015632	non-specific	0.16199246497025863
ctg_196132:23019829-23024995:23020240-23024595	non-specific	2.9453814309050723
ctg_196132:23037855-23047234:23039568-23045528	SG2	0.340462849590904
ctg_196132:23055392-23066598:23057775-23064211	non-specific	0.13106653990017444
ctg_196132:23068395-23073561:23068806-23073161	non-specific	2.9453814309050723
ctg_196132:23089261-23100128:23091471-23097918	SG2	-0.0
ctg_196132:23131593-23146085:23133090-23144592	SG2	0.6220435937261657
ctg_196132:23178255-23187043:23180046-23185253	SG2	0.2588502345896636
ctg_196132:23264009-23269766:23264114-23269660	non-specific	1.0975404126210546
ctg_196132:23544351-23550229:23544627-23549953	non-specific	0.27826087649438475
ctg_196132:23576163-23590007:23577284-23588886	SG2	0.799437650986032
ctg_196132:23930757-23944579:23935510-23939827	SG2	0.15425787480563197
ctg_196132:23964593-23983416:23969691-23978323	SG2	0.14265987672156893
ctg_196132:24079374-24086114:24079857-24085631	non-specific	0.23945264536691951
ctg_196132:24256399-24270194:24257525-24269058	SG2	0.9262515553336644
ctg_196132:24515910-24526087:24517667-24524318	SG2	0.7915302622725496
ctg_196132:24526972-24540326:24527318-24539980	SG2	1.9489996008394053
ctg_196132:24642757-24648691:24643068-24648371	non-specific	2.37181327666825
ctg_196132:24983066-24992224:24985212-24990074	SG2	0.25108963356191555
ctg_196132:25501617-25517684:25503000-25516298	SG2	0.3054577371423554
ctg_196132:25748513-25761416:25749090-25760840	SG2	1.085556965583315
ctg_196132:25781276-25788681:25781584-25788371	SG2	1.7848674149448325
ctg_196132:25923385-25932233:25925088-25930534	non-specific	0.3171213886980494
ctg_196132:26011479-26024067:26011921-26023625	non-specific	3.2106943141925304
ctg_196132:26056052-26062573:26056529-26062102	non-specific	1.3181238248691214
ctg_196132:26890244-26900765:26892130-26898870	SG2	0.2666129240461311
ctg_196132:27231331-27245185:27232486-27244024	SG2	1.4593784456555825
ctg_196132:27446844-27450552:27447308-27450088	non-specific	-0.0
ctg_196132:28238404-28252664:28239780-28251288	SG2	0.2821445727434284
ctg_196132:28393679-28407919:28395071-28406524	SG2	0.1117546600557861
ctg_196132:28448466-28462780:28449701-28461543	SG2	0.5945467472343562
ctg_196132:29129463-29143573:29130591-29142433	SG2	0.7165179811628528
ctg_196132:29286630-29301203:29287790-29300042	SG2	0.7046917477838854
ctg_196132:29842645-29851445:29842942-29851148	SG2	0.13106653990017444
ctg_196132:29872912-29887605:29877138-29883383	non-specific	0.10789383506894111
ctg_196132:30098479-30114651:30103143-30109987	non-specific	0.007693333515705144
ctg_196132:30950941-30957067:30951498-30956504	non-specific	0.8310888996380653
ctg_196132:30986593-30999080:30987349-30998322	non-specific	0.7717712685236461
ctg_196132:31093670-31106428:31094157-31105938	SG2	0.6338359849156006
ctg_196132:31194640-31208485:31195137-31207992	SG2	2.6698263926136856
ctg_196132:31230240-31232341:31230678-31231903	non-specific	0.441828003227691
ctg_196132:31238744-31249264:31238967-31249046	non-specific	6.736460890404714
ctg_196132:31421984-31427837:31422401-31427424	SG2	2.800916667217811
ctg_196132:31674946-31689340:31675796-31688490	SG1	0.134930467820509
ctg_196132:32093017-32098303:32093461-32097859	non-specific	-0.0
ctg_196132:32332484-32341969:32333765-32340688	SG2	0.4535469364972013
ctg_196132:32342466-32355357:32342952-32354871	SG2	-0.0
ctg_196132:32355360-32363722:32355658-32363418	SG2	1.4229897121713835
ctg_196132:32952103-32966457:32953399-32965162	SG2	0.17746786976532586
ctg_196132:33125465-33133854:33126609-33132715	SG2	0.8192156112028236
ctg_196132:33593277-33605869:33593421-33605728	SG2	4.901503559910923
ctg_196132:34015283-34023014:34015496-34022793	SG2	1.6013281710651552
ctg_196132:34330688-34343812:34331447-34343054	SG2	0.6141846769506408
ctg_196132:34367455-34373075:34367640-34372886	SG2	3.4351119631566815
ctg_196132:34648230-34661155:34648464-34660931	SG2	3.292490790622644
ctg_196132:34684680-34689594:34684903-34689371	non-specific	0.17359824016047498
ctg_196132:34918358-34923270:34918484-34923143	non-specific	4.199002403908699
ctg_196132:35107546-35122098:35108940-35120701	SG2	0.38720250958098057
ctg_196132:35842323-35847383:35842452-35847244	non-specific	3.5001736113219364
ctg_206679:117080-125848:117325-125604	non-specific	1.6094607208360083
ctg_206679:172687-185754:172933-185512	SG1	1.1095288399652459
ctg_206679:246233-251971:246339-251865	non-specific	-0.0
ctg_206679:269148-282776:269666-282258	SG1	1.8340090858520575
ctg_206679:285464-292824:286717-291570	SG1	1.0296999420656003
ctg_206679:307660-321614:308793-320479	SG1	0.6141846769506408
ctg_206679:395199-405527:395735-404995	SG2	1.6216638461027446
ctg_206679:458237-464428:458393-464269	non-specific	4.127908951173268
ctg_206679:466252-474038:466521-473761	non-specific	3.9994969712817765
ctg_206679:507272-518933:507777-518442	SG1	2.209416600909256
ctg_206679:531798-542952:531948-542795	SG1	2.8093945964033447
ctg_206679:601614-606904:602069-606454	non-specific	0.42621016102367815
ctg_206679:742342-755724:744739-753323	SG1	1.041660202279573
ctg_206679:809569-822976:809828-822728	SG1	3.288179925510209
ctg_206679:924109-929497:924582-929025	non-specific	0.5749221775638137
ctg_206679:1110240-1115254:1110582-1114907	non-specific	1.3584117557841477
ctg_206679:1164869-1181800:1168219-1178465	SG1	0.7441313955002903
ctg_206679:1183798-1197345:1184145-1196991	SG1	1.5566400849066173
ctg_206679:1270278-1279299:1271996-1277593	SG1	0.5866953171787666
ctg_206679:1285308-1296058:1286247-1295123	SG1	1.4674710684737466
ctg_206679:1300899-1309817:1301410-1309297	non-specific	1.5160745405387328
ctg_206679:1525328-1535372:1526261-1534439	SG1	0.8350477487276731
ctg_206679:1604557-1617996:1608376-1614171	SG1	0.4066997417163904
ctg_206679:1638195-1645816:1638595-1645422	SG1	1.6786801224440164
ctg_206679:1681759-1696150:1683217-1694687	SG1	0.42230702133216697
ctg_206679:1857643-1871655:1858776-1870512	SG1	0.7480783276876277
ctg_206679:1911909-1926425:1913435-1924897	SG1	0.15039135729482983
ctg_206679:1934298-1939758:1934682-1939373	non-specific	0.6024003148968482
ctg_206679:1964130-1978865:1964264-1978742	SG1	4.292579257543452
ctg_206679:2005123-2015586:2005357-2015359	non-specific	1.858611350751606
ctg_206679:2072410-2086971:2073945-2085435	SG1	0.07702582372727655
ctg_206679:2190210-2199275:2191550-2197927	SG1	0.48873232875900063
ctg_206679:2203833-2215024:2204094-2214750	SG1	3.4091283368574015
ctg_206679:2418500-2428462:2418861-2428109	SG1	3.022156689775633
ctg_206679:2514469-2522806:2515350-2521933	SG1	1.4755659622678958
ctg_206679:2633100-2639775:2633616-2639257	non-specific	0.371614206663854
ctg_206679:2757123-2767151:2757530-2766750	SG1	4.150106839029859
ctg_206679:2809957-2822627:2811353-2821229	SG1	0.7796732419592127
ctg_206679:2881467-2884172:2881771-2883868	SG1	2.779732738935099
ctg_206679:3102885-3117379:3104420-3115846	non-specific	0.17746786976532586
ctg_206679:3122774-3137310:3124308-3135776	SG1	0.20069655483169685
ctg_206679:3211088-3220989:3214777-3217301	non-specific	0.7165179811628528
ctg_206679:3235791-3248073:3237025-3246844	SG1	1.6338721359849766
ctg_206679:3356659-3366794:3358177-3365278	SG1	1.322150086840366
ctg_206679:3446311-3461455:3446694-3461066	SG1	2.147198975567815
ctg_206679:3514125-3524404:3515682-3522840	SG1	1.1015360014973299
ctg_206679:3556418-3568503:3557616-3567296	SG1	0.6456331988402992
ctg_206679:3678033-3691498:3681839-3687690	SG1	0.0693139793166469
ctg_206679:3743225-3757558:3744697-3756084	SG1	0.340462849590904
ctg_206679:3806621-3815889:3807433-3815074	SG1	0.8113027997840796
ctg_206679:3930529-3941771:3931838-3940465	SG1	0.6220435937261657
ctg_206679:4003621-4017365:4004500-4016496	SG1	1.6175955640501507
ctg_206679:4309772-4323877:4311246-4322404	non-specific	0.3132329808137292
ctg_206679:4361497-4373623:4364468-4370655	SG1	0.19295158127298032
ctg_206679:4459646-4473644:4460092-4473201	SG1	0.8746661505689095
ctg_206679:4617716-4630852:4618590-4629976	SG1	0.531795062183223
ctg_206679:4790177-4803025:4790428-4802778	SG1	3.7443753139531375
ctg_206679:4994900-5008771:4995377-5008290	SG1	4.203451567771332
ctg_206679:5016642-5023895:5016935-5023600	SG2	1.3302042970968377
ctg_206679:5076889-5082547:5077232-5082201	non-specific	0.4457337853535112
ctg_206679:5278711-5292378:5279296-5291787	SG1	4.489634948441067
ctg_206679:5327252-5337562:5329827-5334987	SG1	0.7244048312040926
ctg_206679:5389397-5395287:5389697-5394989	non-specific	0.7757219846629587
ctg_206679:5585783-5596003:5585925-5595861	SG1	2.52673166807671
ctg_206679:5600315-5611369:5601693-5609995	SG1	0.5631538410249233
ctg_206679:5710786-5724428:5711826-5723396	SG1	0.6731788085895595
ctg_206679:5924490-5938361:5925445-5937404	non-specific	0.8984633364472161
ctg_206679:6059058-6066513:6059951-6065614	SG1	0.7796732419592127
ctg_206679:6089692-6104062:6091023-6102731	non-specific	0.5239606911828192
ctg_206679:6106982-6111846:6107177-6111657	non-specific	4.216803178213888
ctg_206679:6170625-6174504:6170835-6174294	non-specific	0.9262515553336644
ctg_206679:6358618-6364107:6359138-6363579	non-specific	1.0376728978505099
ctg_206679:6475897-6482034:6476530-6481406	SG1	0.7362391508967084
ctg_206679:6580623-6589298:6581737-6588197	SG1	1.6338721359849766
ctg_206679:6604833-6617346:6605099-6617078	SG1	1.9202089693878779
ctg_206679:6661673-6672075:6663614-6670143	SG1	1.1535290831643255
ctg_206679:6701811-6715065:6702256-6714616	SG1	1.491762567884968
ctg_206679:6721115-6730435:6722025-6729524	SG1	2.0066672130550756
